column,latitude,longitude
Lebanese,30.295639237829356,-90.99019982952458
Lebanese,30.309038923284568,-90.94024295742227
Lebanese,30.2724187138244,-91.01824489463532
Lebanese,30.31675589449613,-91.00235412457172
Lebanese,30.249242762804233,-91.03019253461146
Lebanese,30.26441407746564,-91.00084008361972
Lebanese,32.55965788146816,-93.69755555115883
Lebanese,32.57670188705981,-93.70804264903818
Lebanese,32.600002950394654,-93.69596265106226
Lebanese,32.452668067819374,-93.72713465868429
Lebanese,32.610922080977126,-93.88725126705216
Lebanese,32.59768784651791,-93.85961319709219
Lebanese,32.58920745131421,-93.84594408990621
Lebanese,32.57002214229311,-93.86608817769569
Lebanese,32.61018128227407,-93.88907910128223
Lebanese,32.59889884087741,-93.85146922171563
Lebanese,30.226816375337556,-93.22089171078049
Lebanese,30.223391183456748,-93.22336436805212
Lebanese,30.21411219757738,-93.22697528154957
Lebanese,30.225253501696567,-93.23216645104976
Lebanese,30.231451344658012,-93.2214155972497
Lebanese,30.23671812428461,-93.22671684695173
Lebanese,30.231335928711292,-93.23103307540372
Lebanese,30.183116496531177,-93.18955866721342
Lebanese,30.13279610274583,-93.24057730415448
Lebanese,30.158841171164774,-93.26808924045291
Lebanese,30.134072944999307,-93.23325077658728
Lebanese,30.147128204464895,-93.27523645181138
Lebanese,30.180873162830693,-93.25283092389951
Lebanese,30.440870639346187,-91.16195798815461
Lebanese,30.449864598057502,-91.16477571749097
Lebanese,30.44282313975752,-91.15497683067635
Lebanese,30.445738680601703,-91.16296304297964
Lebanese,30.449625328141636,-91.15746725197417
Lebanese,30.44933487744243,-91.16272072203076
Lebanese,30.444716181390998,-91.16307037091346
Lebanese,30.438373876476017,-91.13937190144092
Lebanese,30.43423178782499,-91.09447763543318
Lebanese,30.43893510628475,-91.10509490075981
Lebanese,30.441632699490558,-91.10185658705608
Lebanese,30.431187350125764,-91.17506772773069
Lebanese,30.438134839048253,-91.1723535941631
Lebanese,30.4308552816705,-91.04486634757784
Lebanese,30.418661837380863,-91.03953798143665
Lebanese,30.430477147363078,-91.05344522205004
Lebanese,30.40267400624543,-91.04459900041725
Lebanese,30.350755336625202,-91.01861483075069
Lebanese,30.358487622274364,-91.02961475314673
Lebanese,30.35217965273974,-91.01663812737301
Lebanese,30.319720498803537,-91.09041007538062
Lebanese,30.33184220298626,-91.08700696335902
Lebanese,30.64136786432475,-91.0908986762929
Lebanese,30.533917300369627,-91.08775589348569
Lebanese,30.595008410097332,-91.06213870735633
Lebanese,30.568691422369458,-91.06426457695878
Lebanese,30.530633798530182,-91.03394597187122
Lebanese,30.387874971856064,-91.13371685657548
Lebanese,30.389845214227684,-91.12245582178761
Lebanese,30.019253216287474,-90.17526638755616
Lebanese,30.01652777502977,-90.17899103910865
Lebanese,29.971869000224828,-90.22893847245358
Lebanese,29.930865849481904,-90.19992235304908
Lebanese,29.956213942320854,-90.14621124847022
Lebanese,29.892999556214015,-90.02552214298176
Lebanese,29.902782531595637,-90.02814352116981
Lebanese,29.900659504741203,-90.02897719863377
Lebanese,29.905908773242494,-90.03762848864538
Lebanese,29.902715793011886,-90.0306880752832
Lebanese,29.894648054590498,-90.03194083214616
Lebanese,29.924169145896553,-90.05499403262033
Lebanese,29.983852633813676,-90.15912129021925
Lebanese,29.98792626252326,-90.13977926322161
Lebanese,29.98458738026362,-90.14859516060974
Lebanese,29.99232694344319,-90.13146297285543
Lebanese,30.007540266443844,-90.1516061003116
Lebanese,30.008586097908,-90.13871308087452
Lebanese,30.008877627964143,-90.14680098641932
Lebanese,30.013834242758126,-90.18765753464585
Lebanese,30.20410263256774,-92.06500184474363
Lebanese,30.20404265486409,-92.07121502042813
Lebanese,30.2693165044828,-92.06058705393164
Lebanese,30.221062455345493,-91.96652906095945
Lebanese,30.17102146592724,-91.96636761716583
Lebanese,30.167732316866477,-92.06444834699234
Lebanese,30.1668030729817,-92.07818702586565
Lebanese,30.154056697756193,-92.01593581919471
Lebanese,30.17140808699746,-92.01833564565497
Lebanese,30.163320399901544,-92.01308602049228
Lebanese,30.157149739001607,-92.0129765918767
Lebanese,30.15810334732282,-92.01935374160308
Lebanese,30.1662754116525,-92.01566458100459
Lebanese,30.172837349214507,-92.00844756404783
Lebanese,30.1746285118064,-92.00575716975311
Lebanese,30.17004273816394,-92.01778108415917
Lebanese,30.16562484557523,-92.0169051011194
Lebanese,30.153322002146595,-92.03246549567373
Lebanese,30.15222836445649,-92.03705219066926
Lebanese,30.161640189937184,-92.02316086146092
Lebanese,30.170429506316406,-92.04514463366446
Lebanese,30.19295763600557,-92.02795149302777
Lebanese,30.195489424596122,-92.01574277481473
Lebanese,30.193112908454328,-92.046541225711
Lebanese,30.191576246853646,-92.05162075017859
Lebanese,30.155410216800558,-92.23350706271835
Lebanese,30.18575783483744,-92.21469670143509
Lebanese,30.191285523742824,-92.23016155885328
Lebanese,30.215999135504905,-92.2302628423767
Lebanese,30.232985629937595,-92.18318955763101
Lebanese,30.21022311804286,-92.19835560142005
Lebanese,30.162879127228596,-92.20979757486133
Lebanese,30.200757203982036,-92.17598461125671
Lebanese,30.147310499811123,-92.23625417985194
Lebanese,30.207685775945585,-92.18703290939023
Lebanese,30.208822147624783,-92.17873198682418
Lebanese,30.15662322299008,-92.23649941722803
Lebanese,30.148050802472646,-92.24050257331281
Lebanese,30.16834365722813,-92.22827627001321
Lebanese,30.328798817078003,-91.97763122077188
Lebanese,30.34818441194088,-92.0247937318733
Lebanese,30.35541843387644,-91.9965239337478
Lebanese,30.367265169630244,-91.99276072297675
Lebanese,30.351268049865087,-91.95256851752072
Lebanese,30.359816900203487,-91.98029724664838
Lebanese,30.363618069783403,-91.98246704732512
Lebanese,30.357700657771375,-92.01591190256525
Lebanese,30.34719268309494,-92.01856137475257
Lebanese,29.717862674312915,-90.88578397462697
Lebanese,29.72256307844097,-90.92910862187091
Lebanese,30.521756227622024,-90.94407615283309
Lebanese,30.53061282093592,-90.91165628546474
Lebanese,30.504261494777925,-90.9165578815184
Lebanese,30.431396823628024,-90.8556458046997
Lebanese,29.961017812277753,-90.0153045731419
Lebanese,29.98295630902375,-90.07677111918979
Lebanese,29.960499824091933,-90.06159618069267
Lebanese,29.96083076263219,-90.05841280800018
Lebanese,29.994509643403873,-90.11302352787415
Lebanese,29.968205971480995,-90.09636776305598
Lebanese,29.93215265999904,-90.06092309863655
Lebanese,29.933521929019424,-90.07496269132116
Lebanese,29.93235958991169,-90.07389334149147
Lebanese,29.938551255836273,-90.08335222976343
Lebanese,29.920531499288646,-90.1089906930188
Lebanese,32.56465448883561,-92.11169449752403
Lebanese,32.558941071931436,-92.08913696615478
Lebanese,31.175891854853692,-92.4925615787434
Lebanese,31.134068538880733,-92.61142377563885
Lebanese,29.94532903484264,-89.96293042295143
Lebanese,30.45101787777341,-89.94567104760142
Lebanese,30.472395993020804,-89.97322302168732
Lebanese,30.47875772890251,-90.019822378667
Lebanese,30.527262871120683,-89.89025151377288
Lebanese,30.46712941977009,-89.90440425636197
Lebanese,30.459864356519528,-89.97687309810128
Lebanese,30.537519692469083,-90.12038570657744
Lebanese,30.47739961157894,-90.12521643536893
Lebanese,30.475975592022078,-90.09803678720394
Lebanese,30.488654740874797,-90.08366852952555
Lebanese,30.490460867159904,-90.12323727860093
Lebanese,30.226951133656755,-89.80159563238452
Lebanese,30.303027585793277,-89.81322115536246
Lebanese,30.514304019165984,-90.48475522589203
Lebanese,30.516971781992474,-90.4836896109864
Lebanese,29.64250127505333,-90.72998103293459
Lebanese,32.637830567881984,-93.32725789248485
Lebanese,32.617863968520524,-93.29786838985407
Lebanese,32.622732970066664,-93.30152404968638
Lebanese,30.796234036544973,-91.3920553289249
Lebanese,44.046231737054576,-70.25672101212656
Lebanese,44.062017103246866,-70.21531818159336
Lebanese,44.04190411865012,-70.0994678079451
Lebanese,44.004111444264176,-70.12095132633566
Lebanese,46.888693741666295,-68.15156148488396
Lebanese,43.67476391950052,-70.25321264538094
Lebanese,43.66537697444792,-70.24914097644894
Lebanese,43.66709714358853,-70.25171554242452
Lebanese,43.66804523263766,-70.24639482843395
Lebanese,43.651978502100775,-70.26866220875328
Lebanese,43.6602050877302,-70.27023803858876
Lebanese,43.67906395178418,-70.28142349313087
Lebanese,43.67434713686543,-70.27005849178767
Lebanese,43.68326659027077,-70.27071338450223
Lebanese,43.7034849202493,-70.28922621450762
Lebanese,43.705162148414445,-70.29700945017296
Lebanese,43.705651755400744,-70.29463265341097
Lebanese,43.69189729061374,-70.28973761583636
Lebanese,43.65134205278523,-70.199483106739
Lebanese,43.665317520177965,-70.18280453964265
Lebanese,43.703390146640665,-70.22803017461649
Lebanese,43.75077375309846,-70.3306558776484
Lebanese,43.66990727667856,-70.38659804860066
Lebanese,43.73958682709824,-70.10579471684215
Lebanese,43.719586598875146,-70.13415092109157
Lebanese,43.853713289325356,-70.24715156578625
Lebanese,43.7508073979437,-70.39523132268754
Lebanese,43.893035136619275,-69.91033619906163
Lebanese,43.91823999395862,-69.95777817585997
Lebanese,43.59236452592151,-70.31981469616646
Lebanese,43.566885363645945,-70.30207887287966
Lebanese,43.60584493472879,-70.43224667595699
Lebanese,43.611074652149995,-70.44300192066669
Lebanese,44.584771483967614,-68.74091150484011
Lebanese,44.346996339667676,-68.25562287816832
Lebanese,44.44014457548432,-68.31167470149275
Lebanese,44.328230607931914,-68.29067790047553
Lebanese,44.2982249887276,-69.830433742001
Lebanese,44.27223896389324,-69.80740994454125
Lebanese,44.308724221232055,-69.82658101764123
Lebanese,44.278991352141986,-69.86016622604579
Lebanese,44.498379671015904,-69.71892827586377
Lebanese,44.41329661319654,-69.7685240326199
Lebanese,44.46628230700969,-69.7963635436331
Lebanese,44.465877493258475,-69.69250118120205
Lebanese,44.40321656408716,-69.7995794100831
Lebanese,44.431871998050255,-69.80235585409089
Lebanese,44.47475261363817,-69.69182027815107
Lebanese,44.392384534507094,-69.80002185173585
Lebanese,44.3874244126346,-69.69339746750794
Lebanese,44.52774252352237,-69.72327413244545
Lebanese,44.227044356988955,-69.107405456505
Lebanese,44.25050012578241,-69.04636309392262
Lebanese,44.2263946231858,-69.13499650358492
Lebanese,44.02371849852139,-69.18487918545092
Lebanese,44.14685973404578,-70.74405664220939
Lebanese,44.851749203999816,-68.6870704903779
Lebanese,44.851137567372184,-68.65511124949721
Lebanese,44.79605697754179,-68.47592312285695
Lebanese,44.744167480932745,-68.5946179620047
Lebanese,45.33622515261372,-68.5778587340808
Lebanese,45.35250162262062,-68.50242304669774
Lebanese,45.66176751206643,-68.5883147196389
Lebanese,44.02661247516715,-69.9774868479982
Lebanese,44.02931653926388,-70.02232017436289
Lebanese,44.84651689632396,-69.94714253581503
Lebanese,44.846758782759515,-69.95902120411135
Lebanese,44.86212984002179,-69.86905357924535
Lebanese,44.782620031646445,-69.98291446537782
Lebanese,44.8698654110865,-69.8823469062052
Lebanese,44.735826205694565,-69.59602517683928
Lebanese,44.72737920198586,-69.62918700371776
Lebanese,44.67570974068332,-69.29465255450347
Lebanese,43.495583703846876,-70.45700969203992
Lebanese,43.3894863461884,-70.55071178872657
Lebanese,43.399143184145046,-70.53867541221203
Lebanese,43.374125155394424,-70.56371262386166
Lebanese,43.42676601927943,-70.54698408373595
Lebanese,43.388052966401936,-70.55797138451044
Lebanese,43.326326711326914,-70.9067772799804
Lebanese,43.29754280635416,-70.68266985346416
Lebanese,43.213903008863284,-70.79604913508558
Lebanese,43.200578113287506,-70.66038381671602
Lebanese,43.16230602601959,-70.72622421530689
Lebanese,43.14897734850615,-70.78733642371166
Lebanese,43.17518023077807,-70.81844017038689
Lebanese,43.164180647692156,-70.78817468880654
Lebanese,43.09832831131179,-70.65743650428374
Lebanese,39.643956352631214,-78.77911580766023
Lebanese,39.65677061442218,-78.79454458907435
Lebanese,38.939674175878835,-76.5506594769021
Lebanese,38.87353478693436,-76.64272295930475
Lebanese,39.01668685670723,-76.6642612845624
Lebanese,39.014440879129936,-76.68585462989782
Lebanese,38.95643022872209,-76.55224544588307
Lebanese,38.97465102874547,-76.56994276536427
Lebanese,38.97734014613923,-76.49317901140614
Lebanese,38.97406841567615,-76.49881489731271
Lebanese,39.10685190447169,-76.62883465902276
Lebanese,39.09976914160933,-76.60949863472943
Lebanese,39.08112155473074,-76.62352642567889
Lebanese,39.085211767912355,-76.57032185425636
Lebanese,39.09744440532525,-76.56757664327651
Lebanese,39.079989370894054,-76.56736681016312
Lebanese,39.0918756918786,-76.56325687689723
Lebanese,39.078681124959445,-76.55477326558227
Lebanese,39.09546552461697,-76.56318353699055
Lebanese,39.04613340135502,-76.49577967054073
Lebanese,39.12601230614273,-76.56630099877336
Lebanese,39.134969891889135,-76.59613482794623
Lebanese,39.118896344405734,-76.55754951196464
Lebanese,39.11993407390395,-76.57969549103078
Lebanese,39.14913612265273,-76.5173734197713
Lebanese,39.07653249832972,-76.8270258177588
Lebanese,39.092372612723885,-76.7696753594864
Lebanese,39.31172918546699,-76.79265709927728
Lebanese,39.421851308176905,-76.79732264865005
Lebanese,39.48044558557303,-76.51733998410455
Lebanese,39.49164572909587,-76.52125595903169
Lebanese,39.3862722214215,-76.45404654244655
Lebanese,39.39252807643371,-76.46521404570579
Lebanese,39.40144849431444,-76.44849423553546
Lebanese,39.4078396353977,-76.4180432720866
Lebanese,39.41999784819956,-76.48369827925704
Lebanese,39.299533111647825,-76.4283556610591
Lebanese,39.3683734102761,-76.4236756575421
Lebanese,39.35218544823831,-76.449864927269
Lebanese,39.35289067066192,-76.38647102074708
Lebanese,39.389343697044715,-76.65950912109638
Lebanese,38.763736764141804,-76.62786591119034
Lebanese,38.49973610673101,-76.5532537833515
Lebanese,39.55567857267392,-76.91006614892281
Lebanese,39.49635733855048,-76.88588235097092
Lebanese,39.53632225196129,-76.91602261734724
Lebanese,39.37755876551336,-76.97385726826849
Lebanese,39.461723993843634,-75.91070767084763
Lebanese,39.38830026949668,-75.98275933856573
Lebanese,39.441357605439265,-75.8679000646012
Lebanese,38.57794432704746,-77.0774775301248
Lebanese,38.40786207274237,-77.1389055787462
Lebanese,38.465229489027074,-77.26927384689503
Lebanese,38.607115362672644,-76.9187287238814
Lebanese,38.490193274033395,-76.88177677982355
Lebanese,38.48438691127922,-76.86545582802323
Lebanese,39.41353166721465,-77.40449902880033
Lebanese,39.41336056110211,-77.41121676013512
Lebanese,39.42026594481436,-77.44336905575497
Lebanese,39.47344828267119,-77.28882949080942
Lebanese,39.450494241304455,-77.13997406899571
Lebanese,39.327864604816334,-77.27713612067308
Lebanese,39.29863397261488,-77.30330577580962
Lebanese,39.53116441843088,-77.56769873982104
Lebanese,39.3470366126683,-77.62196629614694
Lebanese,39.494173324452326,-76.30142632791815
Lebanese,39.42653384376536,-76.31142231394375
Lebanese,39.425713116355766,-76.31352830794464
Lebanese,39.43185434182599,-76.31410568664863
Lebanese,39.23869304113928,-76.74668826909837
Lebanese,39.23276751948168,-76.74372947719233
Lebanese,39.20579592558886,-76.78295076543567
Lebanese,39.20764882152341,-76.7890472828467
Lebanese,39.216252102116115,-76.71823175233608
Lebanese,39.20701178515235,-76.73437018562825
Lebanese,39.21116020126766,-76.7258638221331
Lebanese,39.20635519053333,-76.72981188477439
Lebanese,39.22148907800957,-76.71852673754474
Lebanese,39.2744092575938,-76.84383475083808
Lebanese,39.241167206548994,-76.79688006429242
Lebanese,39.329765297559845,-77.11770432422891
Lebanese,39.24431872524257,-76.97744533714956
Lebanese,39.22800327590317,-76.93626683181552
Lebanese,39.22842829506303,-76.85093766237182
Lebanese,39.23895450601293,-76.84397792545451
Lebanese,39.12698877812596,-76.87786160356002
Lebanese,39.15032991927959,-76.86558123242403
Lebanese,39.15427619277171,-76.8370864923153
Lebanese,39.13735265641315,-76.83224707666118
Lebanese,39.12480660473819,-76.81187462233811
Lebanese,39.13149848841027,-76.82882794072584
Lebanese,39.14134185478246,-76.81919998211063
Lebanese,39.151296840649486,-76.8260471279915
Lebanese,39.22708858163388,-77.24817817630996
Lebanese,39.195069887593384,-77.26329970811346
Lebanese,39.11742967147846,-77.51119010430278
Lebanese,39.08452635256428,-77.43109063536043
Lebanese,39.11377087126726,-77.31055222614553
Lebanese,39.0864131964954,-77.30235431028227
Lebanese,39.099549518019494,-77.2367582865362
Lebanese,39.119990867881214,-77.19217929567532
Lebanese,39.193501702036556,-77.2072805145249
Lebanese,39.158637542052226,-77.25972248163804
Lebanese,39.11834531447612,-77.22242638326429
Lebanese,39.068019791976106,-77.17300877781263
Lebanese,39.02866544212201,-77.0999618073038
Lebanese,39.050882598446336,-77.12462067666617
Lebanese,39.06213741392334,-77.09858111453647
Lebanese,39.04325667296565,-77.11921122704904
Lebanese,39.103598737772806,-77.09286834581985
Lebanese,39.151205132657765,-77.0776638367131
Lebanese,39.145883360055805,-77.07587962638708
Lebanese,39.15674410210343,-77.03431481579867
Lebanese,39.106564430404205,-76.97828834238864
Lebanese,39.12494434869954,-77.01981119283364
Lebanese,39.07930940352483,-76.95057678828816
Lebanese,38.99084937367907,-77.00078103203539
Lebanese,38.99828379354236,-76.99861150907424
Lebanese,39.012561112069875,-77.00552362791832
Lebanese,38.99015526158446,-77.01270680767051
Lebanese,39.062486214386695,-77.0319111913376
Lebanese,39.05775146012518,-77.03018987365273
Lebanese,39.04840882471318,-77.01789257545303
Lebanese,39.04957675269323,-77.01897607212305
Lebanese,39.0808100692797,-77.07421330070908
Lebanese,39.08557989375338,-77.02442046832296
Lebanese,39.088589383432115,-77.04376288500634
Lebanese,39.08757483758201,-77.03475367538519
Lebanese,39.074728107006194,-77.02769995543717
Lebanese,39.097274072122595,-77.04157059767454
Lebanese,39.066799552691954,-77.08951803491125
Lebanese,39.04301638596717,-77.06325690979858
Lebanese,39.0365533168802,-77.06642317926423
Lebanese,39.026109234872166,-77.06521478512629
Lebanese,39.04806212754464,-77.06679404082531
Lebanese,39.04551248972825,-77.06417369639009
Lebanese,39.044146780093676,-77.06106173971108
Lebanese,39.04657185141573,-77.05233825838222
Lebanese,39.0452168288928,-77.0602391318663
Lebanese,39.01920478348279,-77.07883211220285
Lebanese,39.02315702251065,-77.07859388254252
Lebanese,39.02980640568509,-77.07165016423943
Lebanese,39.01812807473478,-77.10924470594259
Lebanese,39.01894185215136,-77.1062788585142
Lebanese,39.02292036558542,-77.10987361802773
Lebanese,39.02385719674888,-77.10813360557111
Lebanese,38.995672679921256,-77.11763217759322
Lebanese,38.99477885138228,-77.1197779920649
Lebanese,38.99045689398337,-77.11214987933879
Lebanese,38.97678874665454,-77.09850630402131
Lebanese,38.99187471463952,-77.09469344655234
Lebanese,38.991004853142464,-77.10261704790294
Lebanese,38.98855006063797,-77.10017573237204
Lebanese,38.96449936615893,-77.09053317576179
Lebanese,38.95468051789799,-77.11198514556195
Lebanese,38.95147027200531,-77.10236628558333
Lebanese,38.94504531284995,-77.10898906036176
Lebanese,39.00432453886351,-77.14133843609224
Lebanese,38.99095373998751,-77.12189506072015
Lebanese,38.991253804824254,-77.14600173426558
Lebanese,38.992826579366366,-77.14820971911043
Lebanese,38.991833441328325,-77.12620400892091
Lebanese,38.99219123046791,-77.13360380987045
Lebanese,38.993449351981,-77.12209873662486
Lebanese,38.992453949571185,-77.1566661290531
Lebanese,39.0005141057772,-77.13591010769206
Lebanese,38.9981392396467,-77.13637900147114
Lebanese,38.99184786533543,-77.14743441124087
Lebanese,38.984340656299224,-77.14667976914383
Lebanese,39.03085201610088,-77.16207837242887
Lebanese,39.03941797482224,-77.16069181875655
Lebanese,39.03420763650236,-77.18238364608855
Lebanese,38.982534182457705,-76.73787263539988
Lebanese,38.882867014422,-76.68536914171666
Lebanese,38.75077044608293,-76.81997254466894
Lebanese,38.7567808318272,-76.82981535607261
Lebanese,38.75465375367668,-76.82141641730132
Lebanese,38.75556258016052,-76.81316412509013
Lebanese,39.006977049283286,-76.88020209965346
Lebanese,38.99272713706667,-76.95126338099216
Lebanese,38.988081928485855,-76.95535933065572
Lebanese,38.27907882922551,-76.57125384468742
Lebanese,38.27684913279761,-76.59794599171727
Lebanese,38.299719048412655,-76.5782805629192
Lebanese,38.33360943815994,-76.62642485624512
Lebanese,39.680602869862376,-77.98252276404318
Lebanese,39.68634991442214,-77.96617389634723
Lebanese,39.70752005753656,-78.06409400965671
Lebanese,38.42619045804231,-75.54798810297768
Lebanese,38.4276628916898,-75.56362212225424
Lebanese,38.3980513938119,-75.52243309350636
Lebanese,38.361260251183545,-75.16754156329061
Lebanese,38.35460428888937,-75.14784582149557
Lebanese,38.252401054164295,-75.35203643476578
Lebanese,39.27656975755915,-76.5727828890896
Lebanese,39.28250916298571,-76.58955272476703
Lebanese,39.29637939555877,-76.57946656227446
Lebanese,39.292652581048564,-76.58897440720726
Lebanese,39.337783555992985,-76.60609607410376
Lebanese,39.31167009744634,-76.61804007908583
Lebanese,39.32283579511675,-76.61824529922212
Lebanese,39.334695526137985,-76.62507142517165
Lebanese,39.34151468243338,-76.53600273104996
Lebanese,39.28447229544937,-76.56373756320022
Lebanese,41.77216410224118,-70.02838789995165
Lebanese,41.742165692910255,-70.06151186566257
Lebanese,41.727506220468484,-70.0786478308439
Lebanese,41.69347752669698,-70.18824078017438
Lebanese,41.68967504866438,-70.22069532745891
Lebanese,41.70177198194091,-70.23576534471493
Lebanese,41.71247418208782,-70.19616020003986
Lebanese,41.6748028676758,-70.17687661193304
Lebanese,41.68577656580886,-70.18894813735395
Lebanese,41.647386959491755,-70.199478381522
Lebanese,41.677380690089485,-70.32015271812423
Lebanese,41.676311691820615,-70.32852226612918
Lebanese,41.66722285471623,-70.3361124353364
Lebanese,41.74615617413772,-70.44151593694964
Lebanese,41.73613831175503,-70.41984290815388
Lebanese,41.7278734331156,-70.43566193692135
Lebanese,41.73937012082842,-70.48056551935854
Lebanese,41.73423806468463,-70.44507545100808
Lebanese,41.733759866798216,-70.4050549632347
Lebanese,41.70308952962688,-70.47972559896647
Lebanese,41.70243454684547,-70.44168527906463
Lebanese,41.70578894179603,-70.44250644835996
Lebanese,41.69156931126803,-70.46874793633943
Lebanese,41.70434847551501,-70.47546958635117
Lebanese,41.716284805060596,-70.42750623514738
Lebanese,41.70603563500903,-70.43127111371454
Lebanese,41.691356948203804,-70.4639564735281
Lebanese,41.69170822696514,-70.45837067705156
Lebanese,41.70516826695546,-70.46361962356306
Lebanese,41.70886459959952,-70.42764920227269
Lebanese,41.775041351628985,-70.52504919706813
Lebanese,41.66245981577708,-70.48272615363393
Lebanese,41.68203958708001,-70.47672583352684
Lebanese,41.66958448374947,-70.48998131764858
Lebanese,41.66485786543728,-70.48584668234811
Lebanese,41.59371111246834,-70.49167446294284
Lebanese,42.47879365091331,-73.18508520432333
Lebanese,42.53741774756065,-73.1370227502725
Lebanese,42.53490990192041,-73.1174080888503
Lebanese,42.315669141694364,-73.22842575086842
Lebanese,42.732739143721645,-73.19573860988093
Lebanese,42.635261569282534,-73.11996397161305
Lebanese,42.613599779753166,-73.12822283637686
Lebanese,42.598948475744756,-73.18120904240679
Lebanese,42.108151147761355,-73.31876960780265
Lebanese,42.40409105971936,-73.08941459325706
Lebanese,42.45780557278382,-73.2175441836098
Lebanese,42.452042005751025,-73.226866064777
Lebanese,42.4614565997988,-73.20714633339836
Lebanese,42.462840238014635,-73.18826212494344
Lebanese,42.446177128034826,-73.20939765884562
Lebanese,42.02257896549266,-71.08619761069305
Lebanese,42.04762191719354,-71.15879215640034
Lebanese,41.951276735517396,-71.1825814346806
Lebanese,41.953312443548874,-71.18203351760435
Lebanese,41.92654080853864,-71.0040139234794
Lebanese,41.9047678861658,-71.00858687725052
Lebanese,41.887707035356804,-71.04525172792475
Lebanese,41.833427092163326,-71.16261423931353
Lebanese,41.847154749151684,-71.19753513687905
Lebanese,41.79132439676621,-71.1393919743996
Lebanese,41.79912678251257,-71.11250922057835
Lebanese,41.73311059349339,-70.98740399288072
Lebanese,41.77412491580126,-70.93970171299179
Lebanese,41.9811918464506,-71.29389549300564
Lebanese,41.970918330362565,-71.30866447850883
Lebanese,41.99107972490002,-71.31503268621806
Lebanese,41.992470110559005,-71.31602279262034
Lebanese,41.99388048586947,-71.32466651966901
Lebanese,41.94341645698206,-71.33612455850688
Lebanese,41.91413025939267,-71.3661602520629
Lebanese,41.898687573149,-71.37934757731539
Lebanese,41.924461700108886,-71.35850150396858
Lebanese,41.90956854403892,-71.36931685424759
Lebanese,41.9114206204391,-71.3757462965093
Lebanese,41.94016235677729,-71.29762160625036
Lebanese,41.929314671813685,-71.34265003029533
Lebanese,41.92764969673308,-71.32855270710674
Lebanese,41.933076575429915,-71.28090022821799
Lebanese,41.96178810130423,-71.26998449343478
Lebanese,41.92189424331872,-71.25613822098141
Lebanese,41.95002147674808,-71.2493704974326
Lebanese,41.91131018743972,-71.27969948979525
Lebanese,41.868211409712835,-71.3069024430848
Lebanese,41.84157247944553,-71.31068959712462
Lebanese,41.866499697849875,-71.3074372933886
Lebanese,41.88436216403714,-71.30183958373645
Lebanese,41.869333140163775,-71.30208427885603
Lebanese,41.893555835271634,-71.30425358775486
Lebanese,41.84359399279141,-71.33858382768634
Lebanese,41.862786625703436,-71.31818651606162
Lebanese,41.80630877759786,-71.33812413682332
Lebanese,41.825701294967814,-71.3331224903242
Lebanese,41.81462267247635,-71.32620109583496
Lebanese,41.83108563718272,-71.32642827573365
Lebanese,41.81334847321723,-71.3042625173697
Lebanese,41.836578093711395,-71.29978034146582
Lebanese,41.682101368418564,-71.17753573733503
Lebanese,41.67436310410408,-71.15385852286556
Lebanese,41.697193013749086,-71.14101243860188
Lebanese,41.691428700556834,-71.13246621026387
Lebanese,41.694880035977384,-71.13381421618342
Lebanese,41.696092245673576,-71.13758015674136
Lebanese,41.69761279853285,-71.14065649679665
Lebanese,41.707992882092675,-71.15079217076122
Lebanese,41.71450765030106,-71.15217434127693
Lebanese,41.7021316127596,-71.14996741074641
Lebanese,41.7094327105105,-71.16590868242564
Lebanese,41.712599460970516,-71.1384372756311
Lebanese,41.75390373002848,-71.13819348451419
Lebanese,41.74166370157086,-71.14073406172463
Lebanese,41.736900021324864,-71.14377241165053
Lebanese,41.72295817424361,-71.19496840401436
Lebanese,41.728853519938085,-71.2338946301525
Lebanese,41.75369768323133,-71.161468256551
Lebanese,41.751190830407296,-71.17571108157334
Lebanese,41.765664759803066,-71.28540900369137
Lebanese,41.772339160922655,-71.23353998467951
Lebanese,41.737055719490165,-71.22128223936564
Lebanese,41.76654599256102,-71.22112393051212
Lebanese,41.74905840861083,-71.20657078799901
Lebanese,41.77594571563849,-71.24623572449674
Lebanese,41.68156549236613,-71.09877527027137
Lebanese,41.65342844233751,-71.12102401103225
Lebanese,41.64466130675893,-71.0729544209844
Lebanese,41.68268077438667,-71.09784340530449
Lebanese,41.5968296618847,-71.11235988088228
Lebanese,41.58635117260524,-71.04764079167157
Lebanese,41.584188638651476,-71.10622188512419
Lebanese,41.587243663789245,-71.06129609547585
Lebanese,41.610134891849775,-71.04909213250592
Lebanese,41.58958481662822,-71.06791543093127
Lebanese,41.645834533563544,-70.93642300253605
Lebanese,41.628232174287895,-70.96244778997995
Lebanese,41.61335631396874,-70.94002133569747
Lebanese,41.61200384941617,-70.9584563276401
Lebanese,41.609927836864884,-70.93882307498649
Lebanese,41.597696437596106,-70.94775837681952
Lebanese,41.664902524083224,-70.90136591529071
Lebanese,41.65357925094161,-70.89645150155759
Lebanese,41.64061681841875,-70.90671384057906
Lebanese,41.61671359693742,-71.01590325040308
Lebanese,41.355816331706784,-70.68013576975987
Lebanese,41.43537609336262,-70.69721173917753
Lebanese,41.37373904055713,-70.66468065844103
Lebanese,41.31736064974827,-70.78806015903373
Lebanese,42.4760176188696,-70.91695671380238
Lebanese,42.504778866823074,-70.8609645232976
